2829468,21.73,21.13,1023.00,1023.00,0
2889670,21.47,21.21,1023.00,1023.00,0
2949871,21.56,21.30,1023.00,1023.00,0
3010071,21.30,21.04,1020.00,1023.00,1
3070273,21.47,21.13,1023.00,1023.00,1
3130472,21.64,20.95,1023.00,1023.00,0
3190674,21.73,21.13,1023.00,1023.00,0
3250876,21.56,21.21,1023.00,1023.00,0
3311079,21.73,21.21,1023.00,1023.00,0
3371280,21.73,21.30,1023.00,1023.00,0
3431481,21.82,21.30,1023.00,1023.00,0
3491680,21.38,21.47,1023.00,1023.00,1
3551883,21.64,21.38,1023.00,1023.00,1
60227,21.56,21.04,1023.00,1023.00,0
120425,21.90,21.21,1023.00,1023.00,1
180626,21.64,21.21,1023.00,1023.00,1
60227,21.56,21.30,1023.00,1023.00,0
120424,21.38,21.38,1023.00,1023.00,1
180626,21.64,21.04,1023.00,1023.00,1
240824,21.13,21.47,1023.00,1023.00,0
301024,21.64,21.21,1023.00,1023.00,0
361226,21.64,21.38,1023.00,1023.00,0
421427,21.73,21.21,1023.00,1023.00,0
481627,21.64,21.13,1023.00,1023.00,0
541827,21.56,21.13,1023.00,1023.00,0
602024,21.56,21.13,1023.00,1023.00,1
662225,21.47,21.04,1023.00,1023.00,1
60223,21.64,21.30,1023.00,1023.00,0
120416,21.56,21.21,1022.00,1023.00,1
180616,21.38,21.38,1023.00,1023.00,1
240814,21.64,21.13,1023.00,1023.00,0
301012,21.38,21.13,1023.00,1023.00,0
361212,21.30,21.13,1023.00,1023.00,0
421412,21.30,21.21,1023.00,1023.00,0
481611,21.82,21.04,1023.00,1023.00,0
541810,21.64,21.04,1023.00,1023.00,0
602006,21.56,21.38,1023.00,1023.00,1
662206,21.99,21.30,1023.00,1023.00,1
722403,21.73,21.13,1023.00,1023.00,0
782603,21.56,21.13,1023.00,1023.00,0
842803,21.38,20.95,1023.00,1023.00,0
903004,21.56,21.21,1023.00,1023.00,0
963204,21.73,21.13,1023.00,1023.00,0
1023403,21.64,21.21,1023.00,1023.00,0
1083601,21.56,20.95,1023.00,1023.00,1
1143803,21.47,21.38,1023.00,1023.00,1
1204002,21.73,21.13,1022.00,1023.00,0
1264204,21.47,21.21,1023.00,1023.00,0
1324406,21.82,21.13,1023.00,1023.00,0
1384608,21.64,21.21,1023.00,1023.00,0
1444810,21.64,21.21,1021.00,1023.00,0
1505011,21.73,20.95,1023.00,1023.00,0
1565211,21.56,21.38,1023.00,1023.00,1
1625413,21.73,21.30,1022.00,1023.00,1
1685613,21.90,21.04,1023.00,1023.00,0
1745814,21.90,21.13,1023.00,1023.00,0
1806017,21.73,21.21,1023.00,1023.00,0
1866219,21.90,21.30,1023.00,1023.00,0
1926420,21.99,21.13,1023.00,1023.00,0
1986621,22.16,21.38,1023.00,1023.00,0
2046820,21.99,21.13,1023.00,1023.00,1
2107021,21.73,21.13,1023.00,1023.00,1
60227,21.90,21.13,1023.00,1023.00,0
60226,21.56,20.87,1023.00,1023.00,0
120422,21.90,21.47,1023.00,1023.00,1
180623,21.99,21.21,1023.00,1023.00,1
240821,21.90,21.21,1023.00,1023.00,0
301020,21.82,21.30,1023.00,1023.00,0
361221,22.16,21.21,1023.00,1023.00,0
421422,21.73,21.30,1023.00,1023.00,0
481622,21.82,21.21,1023.00,1023.00,0
541820,22.08,21.21,1023.00,1023.00,0
602019,21.82,21.13,1023.00,1023.00,1
662219,21.90,21.21,1022.00,1023.00,1
60227,21.56,21.13,1023.00,1023.00,0
120424,21.82,21.13,1023.00,1023.00,1
180625,21.99,21.21,1023.00,1023.00,1
240823,21.90,21.04,1023.00,1023.00,0
301022,22.25,21.47,1023.00,1023.00,0
361223,22.16,21.30,1023.00,1023.00,0
421423,21.90,21.13,1023.00,1023.00,0
481623,21.90,21.13,1021.00,1023.00,0
541821,22.08,21.21,1023.00,1023.00,0
602018,22.25,21.30,1023.00,1023.00,1
662218,21.82,21.21,1022.00,1023.00,1
722416,22.08,21.21,1023.00,1023.00,0
782615,22.16,21.30,1023.00,1023.00,0
842816,22.34,21.47,1023.00,1023.00,0
903016,22.08,21.21,1023.00,1023.00,0
963215,22.08,21.30,1023.00,1023.00,0
1023414,22.08,21.30,1023.00,1023.00,0
1083613,21.99,21.30,1023.00,1023.00,1
1143814,21.90,21.30,1023.00,1023.00,1
1204013,22.16,21.21,1023.00,1023.00,0
1264212,21.99,21.30,1023.00,1023.00,0
1324414,22.08,21.38,1023.00,1023.00,0
1384615,22.08,21.30,1023.00,1023.00,0
1444815,21.99,21.30,1023.00,1023.00,0
1505015,22.16,21.30,1023.00,1023.00,0
1565213,21.90,21.38,1023.00,1023.00,1
1625414,22.16,21.30,1023.00,1023.00,1
1685613,21.99,21.30,1023.00,1023.00,0
1745813,21.99,21.04,1023.00,1023.00,0
1806015,22.08,21.21,1020.00,1023.00,0
1866217,22.34,21.38,1023.00,1023.00,0
1926417,22.16,21.30,1023.00,1023.00,0
1986617,22.16,21.38,1023.00,1023.00,0
60224,22.25,21.38,1022.00,1023.00,0
120417,22.25,21.30,1023.00,1023.00,1
180617,22.16,21.38,1023.00,1023.00,1
60226,21.99,21.38,1021.00,1023.00,0
120422,21.82,21.56,1022.00,1023.00,1
180622,21.90,21.30,1023.00,1023.00,1
240820,21.99,21.38,1023.00,1023.00,0
301020,22.08,21.13,1023.00,1023.00,0
361220,22.34,21.64,1023.00,1023.00,0
421421,22.08,21.38,1023.00,1023.00,0
481619,22.16,21.38,1023.00,1023.00,0
541817,22.08,21.30,1023.00,1023.00,0
602012,22.08,21.13,1021.00,1023.00,1
662211,22.08,21.38,1023.00,1023.00,1
60225,22.16,21.47,1023.00,1023.00,0
120421,22.08,21.30,1023.00,1023.00,1
180622,21.90,21.38,1023.00,1023.00,1
240819,21.99,21.38,1023.00,1023.00,0
301018,22.08,21.47,1023.00,1023.00,0
361218,22.08,21.56,1023.00,1023.00,0
421417,21.99,21.47,1022.00,1023.00,0
481616,22.25,21.47,1023.00,1023.00,0
541814,22.16,21.47,1023.00,1023.00,0
602009,22.25,21.47,1023.00,1023.00,1
662207,22.08,21.38,1023.00,1023.00,1
722403,21.82,21.47,1023.00,1023.00,0
782600,22.08,21.47,1020.00,1023.00,0
842799,22.42,21.21,1023.00,1023.00,0
902996,22.16,21.21,1023.00,1023.00,0
963192,22.16,21.38,1023.00,1023.00,0
1023388,22.16,21.38,1023.00,1023.00,0
1083582,22.25,21.30,1023.00,1023.00,1
1143781,22.25,21.38,1022.00,1023.00,1
1203978,21.64,21.56,1023.00,1023.00,0
1264175,21.99,21.47,1023.00,1023.00,0
1324374,22.08,21.47,1021.00,1023.00,0
1384571,22.68,21.64,1023.00,1023.00,0
1444768,22.25,21.56,1023.00,1023.00,0
1504964,22.68,21.56,1021.00,1023.00,0
1565157,22.25,21.56,1023.00,1023.00,1
1625354,21.99,21.47,1023.00,1023.00,1
1685551,21.99,21.56,1022.00,1023.00,0
1745746,22.16,21.56,1023.00,1023.00,0
1805946,22.08,21.47,1023.00,1023.00,0
1866144,22.08,21.21,1023.00,1023.00,0
1926341,22.25,21.56,1023.00,1023.00,0
1986537,22.34,21.47,1023.00,1023.00,0
2046731,22.25,21.56,1023.00,1023.00,1
2106928,22.25,21.47,1022.00,1023.00,1
2167124,22.16,21.56,1021.00,1023.00,0
2227319,22.42,21.47,1023.00,1023.00,0
2287517,22.86,21.82,1023.00,1023.00,0
2347714,22.25,21.47,1023.00,1023.00,0
2407910,22.51,21.56,1023.00,1023.00,0
2468105,22.51,21.64,1023.00,1023.00,0
2528297,22.42,21.56,1023.00,1023.00,1
2588494,22.34,21.64,1023.00,1023.00,1
2648688,22.25,21.47,1023.00,1023.00,0
2708883,22.42,21.73,1023.00,1023.00,0
2769079,22.60,21.73,1023.00,1023.00,0
2829275,22.42,21.56,1023.00,1023.00,0
2889468,22.51,21.64,1023.00,1023.00,0
2949661,22.60,21.64,1023.00,1023.00,0
3009853,22.60,21.56,1022.00,1023.00,1
3070047,22.60,21.56,1023.00,1023.00,1
3130240,22.42,21.56,1023.00,1023.00,0
3190432,22.16,21.64,1023.00,1023.00,0
3250626,22.68,21.64,1023.00,1023.00,0
3310821,22.94,21.56,1023.00,1023.00,0
3371014,22.94,21.56,1023.00,1023.00,0
3431206,22.77,21.56,1023.00,1023.00,0
3491399,22.68,21.47,1022.00,1023.00,1
3551592,22.86,21.47,1023.00,1023.00,1
60220,22.86,21.90,1020.00,1023.00,0
120410,22.94,21.73,1023.00,1023.00,1
180602,23.03,21.64,1023.00,1023.00,1
60221,22.86,21.56,1023.00,1023.00,0
120411,23.03,21.64,1023.00,1023.00,1
180605,22.68,21.73,1023.00,1023.00,1
240799,22.16,21.56,1023.00,1023.00,0
300993,22.77,21.64,1023.00,1023.00,0
361188,22.86,21.73,1023.00,1023.00,0
421382,22.94,21.73,1023.00,1023.00,0
481573,22.68,21.56,1022.00,1023.00,0
541765,23.29,21.73,1022.00,1023.00,0
601955,22.94,21.56,1021.00,1023.00,1
662147,22.94,21.64,1023.00,1023.00,1
60219,22.77,21.73,1023.00,1023.00,0
120409,23.12,21.82,1023.00,1023.00,1
180601,22.77,21.73,1023.00,1023.00,1
240793,22.68,21.73,1023.00,1023.00,0
300986,22.86,21.73,1023.00,1023.00,0
361180,22.77,21.56,1021.00,1023.00,0
421371,23.12,21.82,1023.00,1023.00,0
481563,23.55,21.99,1023.00,1023.00,0
541756,23.29,21.73,1023.00,1023.00,0
601946,23.29,21.64,1023.00,1023.00,1
662138,23.47,21.64,1023.00,1023.00,1
722329,23.03,21.73,1023.00,1023.00,0
782521,23.12,21.82,1023.00,1023.00,0
842715,23.03,21.82,1023.00,1023.00,0
902907,23.21,21.73,1023.00,1023.00,0
963100,23.55,21.82,1023.00,1023.00,0
1023292,23.47,21.82,1023.00,1023.00,0
1083484,23.47,21.73,1023.00,1023.00,1
1143677,23.21,21.82,1021.00,1023.00,1
1203869,23.12,21.99,1023.00,1023.00,0
1264062,23.38,21.73,1022.00,1023.00,0
1324257,23.29,21.73,1023.00,1023.00,0
1384451,23.38,21.99,1021.00,1023.00,0
1444644,23.47,21.82,1023.00,1023.00,0
1504837,23.73,21.90,1022.00,1023.00,0
1565030,23.38,21.82,1023.00,1023.00,1
1625224,23.38,21.82,1023.00,1023.00,1
60219,23.55,21.82,1023.00,1023.00,0
120409,23.21,21.82,1022.00,1023.00,1
180602,23.21,21.90,1023.00,1023.00,1
240792,23.03,21.99,1023.00,1023.00,0
300984,22.86,21.99,1023.00,1023.00,0
361178,23.38,21.90,1022.00,1023.00,0
421370,23.55,21.82,1023.00,1023.00,0
481563,23.38,21.90,1023.00,1023.00,0
541755,23.29,22.08,1023.00,1023.00,0
601946,23.38,21.90,1023.00,1023.00,1
662137,23.29,21.82,1023.00,1023.00,1
60219,23.03,22.08,1022.00,1023.00,0
120409,23.29,21.99,1023.00,1023.00,1
180601,23.21,21.90,1023.00,1023.00,1
240791,23.03,21.90,1022.00,1023.00,0
300983,23.12,21.99,1021.00,1023.00,0
361176,23.21,22.08,1023.00,1023.00,0
421368,23.29,21.90,1023.00,1023.00,0
481560,23.55,22.08,1023.00,1023.00,0
541752,23.38,21.90,1023.00,1023.00,0
601942,23.29,21.99,1023.00,1023.00,1
662135,23.29,21.82,1023.00,1023.00,1
722325,22.86,21.99,1023.00,1023.00,0
782517,23.12,21.99,1021.00,1023.00,0
842708,23.47,21.99,1023.00,1023.00,0
902901,23.12,21.90,1023.00,1023.00,0
963093,23.29,21.90,1023.00,1023.00,0
1023285,23.29,21.99,1023.00,1023.00,0
1083475,23.38,21.99,1023.00,1023.00,1
1143669,23.55,21.99,1022.00,1023.00,1
1203861,23.21,22.16,1023.00,1023.00,0
1264053,23.12,21.99,1023.00,1023.00,0
1324247,23.21,21.99,1023.00,1023.00,0
1384440,23.12,22.08,1023.00,1023.00,0
1444633,23.12,21.99,1023.00,1023.00,0
1504826,23.29,21.90,1023.00,1023.00,0
1565017,23.38,21.99,1023.00,1023.00,1
1625210,23.47,21.99,1023.00,1023.00,1
60218,23.03,21.99,1023.00,1023.00,0
120407,23.29,22.08,1022.00,1023.00,1
180598,23.12,22.08,1020.00,1023.00,1
240789,22.68,21.99,1023.00,1023.00,0
300981,22.77,22.08,1023.00,1023.00,0
361174,23.03,22.16,1023.00,1023.00,0
421365,22.94,22.08,1023.00,1023.00,0
481557,23.03,22.08,1023.00,1023.00,0
541748,22.86,22.08,1023.00,1023.00,0
601937,22.86,22.08,1023.00,1023.00,1
662130,22.94,22.34,1023.00,1023.00,1
722320,22.77,22.08,1023.00,1023.00,0
782512,22.60,21.99,1023.00,1023.00,0
842703,22.60,21.99,1023.00,1023.00,0
902896,22.86,22.16,1023.00,1023.00,0
963088,22.68,22.08,1023.00,1023.00,0
1023280,22.77,22.08,1023.00,1023.00,0
1083471,22.77,22.08,1023.00,1023.00,1
1143665,22.68,21.82,1023.00,1023.00,1
1203857,22.60,22.08,1023.00,1023.00,0
1264049,22.42,22.08,1023.00,1023.00,0
1324242,22.94,22.16,1023.00,1023.00,0
1384436,22.77,22.16,1023.00,1023.00,0
1444629,23.03,21.99,1023.00,1023.00,0
1504823,22.86,21.99,1023.00,1023.00,0
1565014,23.03,22.42,1020.00,1023.00,1
1625207,22.42,21.99,1022.00,1023.00,1
1685399,22.77,22.16,1021.00,1023.00,0
1745592,22.68,22.16,1023.00,1023.00,0
1805786,22.77,22.08,1023.00,1023.00,0
1865980,22.86,22.08,1023.00,1023.00,0
1926174,22.51,22.25,1023.00,1023.00,0
1986367,22.86,22.16,1023.00,1023.00,0
2046559,22.68,22.25,1023.00,1023.00,1
2106753,22.77,21.90,1023.00,1023.00,1
60220,22.77,21.99,1023.00,1023.00,0
120409,22.77,22.08,1023.00,1023.00,1
180602,22.86,22.08,1022.00,1023.00,1
240793,22.77,22.34,1021.00,1023.00,0
300985,22.68,22.16,1023.00,1023.00,0
361178,22.86,22.16,1023.00,1023.00,0
421371,22.51,22.42,1023.00,1023.00,0
481563,22.60,22.16,1023.00,1023.00,0
541755,22.51,21.90,1022.00,1023.00,0
601946,22.77,22.08,1023.00,1023.00,1
662139,22.60,22.16,1023.00,1023.00,1
722330,22.34,22.25,1022.00,1023.00,0
782522,22.42,22.08,1022.00,1023.00,0
842715,22.68,22.16,1023.00,1023.00,0
902908,22.68,22.16,1023.00,1023.00,0
963101,22.68,21.99,1021.00,1023.00,0
1023294,22.68,22.34,1023.00,1023.00,0
1083486,22.60,22.16,1023.00,1023.00,1
1143680,22.51,22.25,1023.00,1023.00,1
60220,22.86,22.08,1023.00,1023.00,0
120410,22.68,22.25,1023.00,1023.00,1
180602,22.60,22.16,1023.00,1023.00,1
240793,22.60,22.16,1023.00,1023.00,0
300986,22.60,22.16,1023.00,1023.00,0
361179,22.60,22.16,1023.00,1023.00,0
421371,22.86,22.25,1022.00,1023.00,0
481564,22.77,22.08,1022.00,1023.00,0
541757,22.77,22.34,1023.00,1023.00,0
601948,22.60,22.16,1023.00,1023.00,1
662141,22.60,22.16,1023.00,1023.00,1
722333,22.51,22.16,1022.00,1022.00,0
782526,22.42,22.08,1023.00,1022.00,0
842719,22.68,22.25,1023.00,1023.00,0
902913,22.51,22.25,1023.00,1023.00,0
963105,22.77,22.25,1023.00,1023.00,0
1023299,22.60,22.08,1020.00,1023.00,0
1083491,22.77,22.16,1023.00,1023.00,1
1143686,22.77,21.99,1023.00,1023.00,1
1203878,22.68,22.16,1023.00,1023.00,0
1264071,22.42,22.16,1023.00,1023.00,0
1324266,22.60,22.16,1023.00,1023.00,0
1384460,22.34,21.99,1023.00,1023.00,0
1444654,22.60,22.25,1023.00,1023.00,0
1504847,22.77,21.99,1023.00,1023.00,0
1565040,22.68,22.25,1023.00,1023.00,1
1625234,22.51,22.25,1021.00,1023.00,1
60220,22.60,22.08,1023.00,1023.00,0
120410,22.77,22.34,1023.00,1023.00,1
180603,22.60,22.25,1023.00,1023.00,1
60220,22.60,22.16,1023.00,1023.00,0
120410,22.86,22.25,1023.00,1021.00,1
180603,22.68,22.16,1023.00,1023.00,1
240794,22.68,22.42,1023.00,1023.00,0
300986,22.51,22.34,1023.00,1023.00,0
361180,22.51,22.25,1023.00,1023.00,0
421373,22.77,22.42,1023.00,1023.00,0
481565,22.60,22.25,1023.00,1023.00,0
541758,22.68,22.16,1023.00,1023.00,0
601949,22.77,22.25,1023.00,1023.00,1
662142,22.60,22.25,1023.00,1023.00,1
60220,22.51,22.34,1023.00,1023.00,0
120410,22.60,22.16,1022.00,1023.00,1
180602,22.60,22.25,1022.00,1023.00,1
60220,22.51,22.16,1020.00,1023.00,0
120410,22.60,22.16,1023.00,1023.00,1
180603,22.51,22.34,1023.00,1023.00,1
240795,22.60,22.25,1023.00,1022.00,0
300987,22.60,22.25,1023.00,1022.00,0
361181,22.51,22.16,1023.00,1023.00,0
421374,22.60,22.16,1023.00,1023.00,0
481566,22.51,22.25,1022.00,1023.00,0
541759,22.42,22.16,1023.00,1023.00,0
601950,22.51,22.16,1022.00,1023.00,1
662144,22.60,22.25,1023.00,1023.00,1
722335,22.68,22.25,1020.00,1023.00,0
782527,22.60,22.25,1023.00,1023.00,0
842721,22.68,22.16,1022.00,1023.00,0
902914,22.51,22.25,1023.00,1023.00,0
963106,22.68,22.25,1023.00,1023.00,0
1023299,22.68,22.25,1023.00,1023.00,0
1083491,22.68,22.16,1023.00,1023.00,1
1143686,22.42,22.25,1023.00,1023.00,1
1203877,22.51,21.99,1022.00,1023.00,0
1264070,22.60,22.25,1023.00,1023.00,0
1324265,22.77,22.42,1023.00,1023.00,0
1384459,22.42,22.16,1023.00,1023.00,0
1444653,22.68,22.34,1023.00,1023.00,0
1504846,22.60,21.99,1023.00,1023.00,0
1565039,22.60,22.25,1023.00,1023.00,1
1625233,22.51,21.99,1023.00,1023.00,1
60220,22.60,22.25,1023.00,1023.00,0
120410,22.68,22.16,1023.00,1023.00,1
180603,22.68,21.90,1021.00,1023.00,1
240794,22.77,22.16,1023.00,1023.00,0
300986,22.60,22.25,1023.00,1023.00,0
361179,22.68,22.16,1023.00,1023.00,0
421372,22.77,22.34,1023.00,1023.00,0
481565,22.68,22.34,1023.00,1023.00,0
541758,22.68,22.16,1022.00,1023.00,0
601949,22.86,22.16,1023.00,1023.00,1
662142,22.60,22.25,1023.00,1023.00,1
60220,22.68,22.16,1021.00,1023.00,0
120410,22.60,22.25,1023.00,1023.00,1
180602,22.68,22.16,1023.00,1023.00,1
60220,22.77,22.08,1021.00,1023.00,0
120410,22.77,22.34,1023.00,1023.00,1
180602,22.86,21.99,1023.00,1023.00,1
240793,22.60,22.25,1023.00,1023.00,0
300985,22.60,22.08,1023.00,1023.00,0
361178,22.42,22.34,1023.00,1023.00,0
421371,23.12,22.42,1023.00,1023.00,0
481563,22.68,22.16,1021.00,1023.00,0
541756,22.42,22.25,1023.00,1023.00,0
601947,22.77,22.42,1023.00,1023.00,1
662140,22.68,22.34,1023.00,1023.00,1
722330,22.60,22.25,1023.00,1023.00,0
782523,22.68,22.25,1023.00,1023.00,0
842716,22.68,22.34,1023.00,1023.00,0
902908,22.77,22.25,1023.00,1023.00,0
963101,22.60,22.34,1023.00,1023.00,0
1023293,22.60,22.16,1023.00,1023.00,0
1083486,22.60,22.34,1021.00,1023.00,1
1143680,22.77,21.99,1023.00,1023.00,1
1203872,22.77,22.34,1023.00,1023.00,0
1264065,22.68,22.08,1023.00,1023.00,0
1324260,22.60,22.25,1021.00,1023.00,0
1384455,22.60,22.25,1023.00,1023.00,0
1444647,22.51,22.08,1023.00,1023.00,0
1504841,22.68,22.25,1023.00,1023.00,0
1565033,22.77,22.16,1019.00,1023.00,1
1625227,22.68,22.25,1023.00,1023.00,1
60220,22.68,22.25,1023.00,1023.00,0
120410,22.51,22.42,1023.00,1023.00,1
180603,22.86,22.51,1021.00,1023.00,1
60220,22.68,22.25,1023.00,1023.00,0
120410,22.42,22.08,1022.00,1023.00,1
180603,22.60,22.25,1023.00,1023.00,1
240794,22.42,22.25,1023.00,1023.00,0
300987,22.68,22.25,1021.00,1023.00,0
361181,22.68,22.34,1023.00,1023.00,0
421373,22.60,22.42,1021.00,1023.00,0
481566,22.68,22.25,1023.00,1023.00,0
541759,22.51,22.16,1023.00,1023.00,0
601949,22.60,22.34,1023.00,1023.00,1
662142,22.60,22.08,1023.00,1023.00,1
722332,22.68,22.34,1023.00,1023.00,0
782525,22.60,22.25,1023.00,1023.00,0
842718,22.34,22.25,1021.00,1023.00,0
902910,22.51,22.34,1023.00,1023.00,0
963102,22.60,22.25,1023.00,1023.00,0
1023295,22.51,22.34,1023.00,1023.00,0
1083488,22.60,22.25,1023.00,1023.00,1
1143683,22.51,22.25,1023.00,1023.00,1
1203874,22.51,22.25,1023.00,1023.00,0
